reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
ee6a3893-c138-4338-be09-5c250c8280cd,Ilham Maulana Ramdani,https://play-lh.googleusercontent.com/a/ACg8ocIpK5btoh3V5ZWdkJVVFgyFsAqJAcUpbV-YJZMNPHkfiFLc_Q=mo,"Proses lama !!! Setelah beli tiket malah di proses hampir 15 menit, dan pengembalian ana juga lama !!",2,0,,2024-07-30 01:36:28,"Halo kak Ilham Maulana Ramdani terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @aplikasi.jaklingko",2024-08-17 13:15:56,
12e5df9e-8d90-43e2-813a-92545b76b0e7,Ijen Martizhen,https://play-lh.googleusercontent.com/a-/ALV-UjUIG1cp_E0DXEPgoem3Hc66TQjfmFxYHVdv0hg9VGCfJTrsN-Ai,"Tolong bug di aplikasi nya diperbaiki, terutama untuk fitur qris payment sering terjadi error ataupun tidak muncul pada saat ingin tap in/tap out. Terimakasih",2,2,1.6.5,2024-07-30 00:31:01,"Halo kak Ijen Martizhen terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @aplikasi.jaklingko",2024-08-17 13:16:45,1.6.5
a7ff08d2-d068-49c7-b063-ed4924e6bdd1,Dika Avri Toyota,https://play-lh.googleusercontent.com/a/ACg8ocIhAMGgzfkPtpLqv8zY3nwFuawVKkzvurLxhiu3pTO3saVKsHvA=mo,"hari ini tgl 29 Juli 2024, saya naik dr halte puri beta 1 jam 11.39. jarak mau naik bus nya jauh bgt. ternyata driver nya wanita. tolong dong pihak kantor nya untuk di training kembali jika drivernya wanita agar jgn terlalu jauh jarak. saya sampai terjatuh",3,0,1.6.5,2024-07-29 04:41:08,,,1.6.5
12ca6c74-b413-4ac3-9e1d-d5a06e54f542,Rian Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjXKCrMUBS0UDnytYlRvAo8N8hmOv5rdqFU2aV6En3vnY9eI6ng,"Apli kasi kureng, ngebug mulu, server gangguan terus udah berataun gini gini aja payah",1,0,1.6.5,2024-07-26 03:40:03,"Halo kak Rian Maulana terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-27 14:36:21,1.6.5
d977a721-ce90-4427-aa11-3d1499790b54,Muhammad Irwan Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjUanKtPTgTXnxCtlKC04YriSHuFzrljjvs1c4_-izp4cGRtcvAu,Error gk bisa login,1,0,1.6.5,2024-07-26 01:36:35,"Halo kak Muhammad Irwan Hidayat terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-27 14:38:47,1.6.5
133450c7-dfff-437d-a4ce-b7c6f181159f,Danang Arief Widianto,https://play-lh.googleusercontent.com/a-/ALV-UjWuMaipb6wENlmWsaqyiB6fZ01-9DHHE-eh7JcpyfQio47QPUho,"Apk aneh, kode qr tidak valid pda saat saya mau turun di halte,, plus ketidaktahuan petugas terhadap apk ini,, membuat saya smakin kesel,, alasan ptugas cukup simpel sinyal jelek pak.. asli kocak.. Saran bila menggunakan qr code, pd saat berhasil tap in, qr code tersebut lock,, dugaan qr code terrefresh shingga tap in dan tap out berbeda....",1,19,1.6.5,2024-07-24 02:34:10,"Halo kak Danang Arief Widianto terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-25 14:03:46,1.6.5
f3222afc-3b72-47b8-9be0-ed3bb47680e2,Mutia Salma,https://play-lh.googleusercontent.com/a/ACg8ocLgkVmexZt0vu0YfVU8uSoVvNwDig5kXafsEUy8BVhjrLuLmw=mo,Sangat tidak berguna.,1,0,1.6.5,2024-07-22 02:37:29,"Halo kak Mutia Salma terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-25 14:06:29,1.6.5
7b2d869f-5fe6-4468-8597-d4cc711c711d,Dikna Kalsum,https://play-lh.googleusercontent.com/a-/ALV-UjVZTZU8_i5Z6r9U5mWPco2ZrnaFMvHehy8-XjeOSDCMwkZ12nwM,Pertama kali menggunakan bukannya dipermudah malah dipersulit dan buang2 wkt. Saya download dr halte pd.pinang - gor sumatri dan sdh payment menggunakan qris. Tp di pintu keluar gor sumatri apps gk keluar kode barcode malah saya disuruh ke halte grogol 2 😩 padahal lg bawa ank2 dikira akan dipermudah tp pelayananya lama cukuuup tau deh,1,3,1.6.5,2024-07-20 07:08:59,"Halo kak Dikna Kalsum terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-20 13:11:55,1.6.5
8a3f6370-44e9-4505-bd72-ab7bb3f8a586,Muhammad Daffa PRatama,https://play-lh.googleusercontent.com/a-/ALV-UjXk-rnBCoWc_G4hPwfwUjsr6yFtwQzsiFU-slRnM1oorOCckjs,Min buat untuk LRT jabodebek dong,3,0,,2024-07-20 05:42:38,,,
6af933ed-8545-45d9-b9cc-3508bfb51e58,Aulia Rachma,https://play-lh.googleusercontent.com/a-/ALV-UjXP6z0mZJsFSijao9GKRAEYOzC4ZhUav90VOVKZ6re1pinnC2dE,Masa angkotnya gaada berenti nunggu lama banget tolong di traning yg bener supirnyaaa,1,0,,2024-07-16 13:58:32,"Halo kak Aulia Rachma terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-16 14:40:50,
daee4282-33a1-40cd-a71c-a8821b600cf2,Mix YT,https://play-lh.googleusercontent.com/a-/ALV-UjXpF1aEglu07CVrF0vJj6lwMyUX-UrAz1uHHYYr0BvWg5U-AX8_,Membuat masyarakat yang mencari nafkah di transportasi sengsara semua,1,0,1.6.5,2024-07-15 12:02:33,"Halo kak Mix YT terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-15 13:25:16,1.6.5
e7c021e5-0ef2-4b43-a981-a1b04965ad68,Emil Fachriah,https://play-lh.googleusercontent.com/a/ACg8ocJ5vWcWQVdi37NgS9ygbqB4Z0YGdl0gQ2qoBMtQkhLisWKnQw=mo,Lagi2 error disaat jam pulang kantor.. 🤦‍♀️,1,0,,2024-07-15 10:32:30,"Halo kak Emil Fachriah terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-15 13:25:47,
2dbb0925-cdbe-4c74-b397-1fe5dfe96d7a,Adrian Haslan,https://play-lh.googleusercontent.com/a/ACg8ocL3Ei0EYZ9pPJdE2pmS0J_eiY961u693NNVxIEPaRkxUwl6Vw=mo,aplikasi jak lingko tolong masukin via pembayaran qr code qris astrapay shopee pay gopay ovo atau dana pembayaran via lain intergrasi pindah moda buat naik busway transjakarta mikrotrans angkot mrt jakarta lrt jakarta kereta api kereta commuter kereta bandara sangat nyaman sekali good mantap luar biasa,5,1,1.6.5,2024-07-11 15:59:10,,,1.6.5
338baa7f-8ead-4a01-afe9-712454b8be49,Rizki Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjUXU0PUWhMkD2o0PFral8SLB5RGPrdQm5ajpfKqW9ByS67Zwr0,"Saran aja, Kalau mau pemeliharaan sistem jangan di bawah jam 23.00 ke bawah, kan masih banyak org yg akitvitas pulang kerja juga, tiba jam 22.00 eroro gak bisa tampilin barcode, ketrngan sitem dalam pemeliharaan, kan syang2 yg sudah membelian ticket sbelum2 jam sgtu gak bisa di gunain",2,3,1.6.5,2024-07-10 15:54:53,"Halo kak Rizki Ahmad terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-13 12:53:56,1.6.5
254e825d-b462-4117-813d-dd0735585e73,Idham Rivai,https://play-lh.googleusercontent.com/a/ACg8ocI7KXh_Hl0vPkT76w0mlbPj3-P82j6wpEs0CJobN0p6KX_AGQ=mo,Metode pembayaran lemot,1,0,1.6.5,2024-07-10 00:37:28,"Halo kak Idham Rivai terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia

",2024-07-10 14:34:51,1.6.5
fdfdcd44-1fa5-4b52-9274-ac9efb389e92,Endrakur88,https://play-lh.googleusercontent.com/a-/ALV-UjXpnmZ7zaK4OC59zrEM4CVCmyw6jIcc9i5sPVqgpTTchLIECvp5xQ,Bintang 1 karena ngeselin Gk bisa serch rute,1,0,1.6.5,2024-07-09 07:24:23,"Halo kak Endrakur88 terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia

",2024-07-09 14:12:20,1.6.5
44035e68-c46f-44fb-8d86-5fdf3278c077,yesaya michael chandra,https://play-lh.googleusercontent.com/a/ACg8ocLaaSX_B7f2ZyvLrRGc_zL_oXPY02SWicuvYYrnayMFunZJRg=mo,Mungkin proses pembelian tiketnya bisa dipermudah dengan tanpa perlu menentukan tujuan seperti aplikasi tije dulu,2,0,1.6.5,2024-07-08 04:38:26,"Halo kak yesaya michael chandra terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-08 14:54:44,1.6.5
24611d9a-5368-4ddf-a865-b7270d19be92,Octa Fatahillah,https://play-lh.googleusercontent.com/a-/ALV-UjVLg2EK8QNXVpJqFV6zQ4JyIJ8sVBq1ogchK5EzYpZ7L9fZ5pNJug,"Aplikasi jak lingko tp anjuran angkutan malah m11, kci, grab... gaji buta ini developernya",1,0,1.6.5,2024-07-05 01:22:44,"Halo kak Octa Fatahillah terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-05 15:19:35,1.6.5
1417de51-7bd4-4316-9c78-a6ff2d673ed1,Yuni Rachmawati,https://play-lh.googleusercontent.com/a/ACg8ocJ7HBLHruIByOMCkn866GnNvf4d19pwm31AEWcMVAWH-jLe7Q=mo,"sangat mengecewakan sikap dari supir nya,ngga ramah sama sekali...baru saya alami",1,1,1.6.5,2024-07-02 10:48:42,"Halo kak Yuni Rachmawati untuk kendala yang kakak alami terkait pengemudi dapat menghubungi layanan Transjakarta ya kak, karena moda transportasi Transjakarta BRT, Non BRT, Royal Trans dan Mikrotrans dikelola oleh PT Transjakarta dan untuk semua keluhan tentang pengemudi, halte, bus stop dan layanan pramusapa halte dapat menghubungi Transjakarta.",2024-07-03 15:16:35,1.6.5
32638e4a-8cc4-4afd-9d8d-efbfde67b57f,Ismail Fadillah Akbar,https://play-lh.googleusercontent.com/a-/ALV-UjWsC-2RLfnj_TqHYrh701q3Majm-8Bvnoy0vGi1sxgmzvQE4NJg-g,"Aplikasi paling ga guna. 1. Ga terintegrasi dengan armadanya sendiri, 2. Fitur berangkat kapan hanya disetting saat ini, ga bisa diganti. Tapi bisa diklik yntuk dirubah....",2,2,1.6.5,2024-07-01 18:18:04,"Halo kak Ismail Fadillah Akbar terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-07-03 15:18:02,1.6.5
469ebd1b-aef3-4f64-9df8-a314b4454e3a,Moh. Zilma Rezaki Firdaus,https://play-lh.googleusercontent.com/a-/ALV-UjWnrIMrRC_aImfklv0koCvYInrSDvftcqvdvlXEAAa-QjN2j-2QoQ,Sangat membantu orang awam Jakarta dan membangkitkan hasrat travelling dengan transportasi umum,5,0,1.6.5,2024-06-28 23:30:04,,,1.6.5
6c8c8884-db20-40a3-81a7-3c544c42cbd2,Asnawijaya Andi,https://play-lh.googleusercontent.com/a-/ALV-UjV9_A1XWDFhZpa9sIyOL4ableN--NV-xZbJBjeM_AkXaJ5nvn4U,Bagus dan bermanfaat,5,0,1.6.5,2024-06-28 20:07:01,,,1.6.5
bf5eb971-3e54-4003-8bf6-4f54548f884c,Raisen Raiden,https://play-lh.googleusercontent.com/a/ACg8ocIyKlCoR8_uhY_5HX3vwTptb6x0go9yk52_F5ZlGRdYFwDYvw=mo,Kecewa berat udah beli ngga bisa di pake padahal input udah bener mending klau gax bisa bikin pak jgn di bikin deh ngrugiin,1,0,,2024-06-28 10:09:24,"Halo kak Raisen Raiden terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-28 14:35:20,
9402fe7d-e6cd-4f50-a3f7-eb0286d93a61,Irfan Wahana Prikusumadana,https://play-lh.googleusercontent.com/a-/ALV-UjWXEDFP6aNf0GSKP_6K4Db-4f9dQv0R_d-POsEg1Mxtc4QHMLY-2g,"Aplikasi replikasi tije, nlingko. Ga ada guna.",1,0,,2024-06-26 23:01:01,"Halo kak Irfan Wahana Prikusumadana terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia

",2024-06-27 14:20:06,
526b3192-23b3-44fd-876f-bb626be685e0,Teguh Rahayu,https://play-lh.googleusercontent.com/a/ACg8ocJqCyDiTPSiEPEKt9Zue2bL-rRkdPBjLWoQJTBIdCAfQaR4_g=mo,"Aplikasi sampah,",1,0,1.6.5,2024-06-25 22:12:32,"Halo kak Teguh Rahayu terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-26 14:05:31,1.6.5
919f8ad1-e519-49be-aa25-679c24161a56,Ananta Kandaka,https://play-lh.googleusercontent.com/a/ACg8ocK67i1Cd_vX0h1SSuuk8iCEkiusnHB2L8KmsJp3aWsYcFWvtg=mo,"Pengalaman saya dengan Jak Lingko sangat buruk justru pada saat ketika saya sangat membutuhkan Jak Lingko. Feeder TJ rute Serpong-Kalideres yang hanya melayani hingga jam 10 malam, akhirnya membuat saya terlunta-lunta. Ditambah lagi, feeder TJ rute yang sama juga seringkali terlambat hingga 30-40 menit, sehingga acara saya batal. Semoga ada penambahan feeder TJ rute yang sama, dari yang hanya sejam sekali menjadi sejam 2-3x. Selain itu, tolonglah jam operasionalnya ditambah supaya memudahkan.",1,7,1.6.5,2024-06-22 16:06:28,"Halo kak Ananta Kandaka terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-23 13:13:03,1.6.5
35ecdc49-f2ac-44e5-b688-b3b0088d0d98,Uliya Nctzen,https://play-lh.googleusercontent.com/a/ACg8ocI2bC85BQjoMvgAg5Gi6Dt3EqP4gLsVqO6NVM6j5QSP2SQP9Q=mo,"Gajelas banget. User baru sudah bgt mau regist. Mentok di kode otp yg ga masuk"" ke motif. Gimana mau login hadeh",1,0,1.6.5,2024-06-18 22:58:42,"Halo kak Uliya Nctzen terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-19 15:03:14,1.6.5
6c4df99d-78a9-465d-8f91-7592c9affb10,Irawan Susanto,https://play-lh.googleusercontent.com/a-/ALV-UjVx2lJAYweAHlUB2l9U3kauRueLa3PYBXCz0xdDBGgKAZOq_tbT,Ga bekerja,1,0,,2024-06-16 12:01:58,"Halo kak Irawan Susanto terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-16 12:37:32,
7017e396-0b86-4653-833b-4db32e4b7253,fani alinar putri,https://play-lh.googleusercontent.com/a-/ALV-UjVHO4cH0vwEcYMzzu5ezmOpd0vDUY83abP9AgrtUSPiLVURKAHy,Ada apa dengan jaklingko kok gk bisa beli tiket...?,3,0,1.6.5,2024-06-14 08:48:30,"Halo kak fani alinar putri terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-16 12:35:56,1.6.5
6e640ee7-29e1-416a-91ab-689aac6308c5,Arya Pratama Yushermanto,https://play-lh.googleusercontent.com/a-/ALV-UjWgB3GJnya6ub9jLdkoXs_Fq4U5dtLQU4OLEcmTpfvQK3Wscord,Semakin mudah pesan kereta MRT lewat aplikasi Jak lingko terimakasih developer🙏,5,0,1.6.5,2024-06-13 13:51:19,,,1.6.5
a404dfdb-f77b-487a-8614-f0950f0ccce5,Kampung Anggur,https://play-lh.googleusercontent.com/a-/ALV-UjXaXTkmATmNxREqgyI2hcfQjWJ_18fV0P_Rq8A7TtgIrYDewP1m,"Aplikasi nya integrasinya masih ribet, banyak QRCode dan harus mengikuti rute yg ditetapkan aplikasi, mending pake kartu aja ketimbang aplikasi ribet gini",1,0,,2024-06-08 00:52:26,"Halo Kak Kampung Anggur, Terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-08 13:15:01,
4ab31361-10e6-4778-86ab-4f7b1dabf4b4,ucan siregar,https://play-lh.googleusercontent.com/a-/ALV-UjW3Fs-MxRinbVjf4BKY3suidlg8ng4w8NdaqZn4RpRG61NKNZkz,"selalu bermasalah kalo mencari halte transjakarta, tidak pernah muncul teratas padahal sudah menuliskan dengan jelas nama haltenya",2,1,1.6.5,2024-06-07 02:09:06,"Halo kak ucan siregar terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-09 14:20:33,1.6.5
d887711f-d870-46d5-8d64-b0d6db8aefda,muhammad ichwal,https://play-lh.googleusercontent.com/a-/ALV-UjWvdXdXc1lm-H9wwpjHn4-yNpmF5rZe8OQ498OSC_616w8iFX30,"Maaf saya kasih bintang 1,aplikasi selalu error. Setiap beli tiket berhasil.tapi,mau buka QRnya aplikasi tidak dapat digunakan. Mohon dengan serius dalam memperpaikinya",1,2,1.6.5,2024-06-02 08:51:41,"Halo kak muhammad ichwal, Terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-02 12:02:54,1.6.5
4c457a5f-251a-443b-9c8d-971b51b61eeb,Kemal Nasser Arrabbani,https://play-lh.googleusercontent.com/a-/ALV-UjXctMEnygELt0av1vBgsp1B5hi47sAe8viBBINIJDVpfSHp5Li-,"Tolong Keakuratan Halte Di tingkatkan, kan lucu anda mau turun harus bwda halte dari halte yang diinginkan karena Qris nya tidak bisa di scan",1,0,1.6.5,2024-06-02 01:52:12,"Halo kak Kemal Nasser Arrabbani, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-06-02 12:01:53,1.6.5
4a0549ba-12d3-4e57-9118-d01e01ab05f8,Mutiara Cell,https://play-lh.googleusercontent.com/a/ACg8ocJclel19rfvpqqC8fTDDaKI7x07aSs9Om-m5mre_5j98U8VMQ=mo,"saya beli tiket qris dana, di dana sudah terbayarkan, tapi tiket di apk jaklingko nya pending dan gak bisa ke buka, terpaksa saya harus beli lagi baru bisa, uang gak balik, udh mau bawa duit pas""an :(",1,8,1.6.5,2024-05-28 13:02:34,"Halo kak Mutiara Cell terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-05-28 14:51:46,1.6.5
f34cee15-c0e2-4a85-9af5-6daa41082fdf,Asep Indra Cipta,https://play-lh.googleusercontent.com/a-/ALV-UjWkcKG-fpRflNzQxHaKX56CVuFK0JrfygTHyXHFGD2lkBnYtilf,Login atau register gagal terus,1,0,1.6.5,2024-05-26 18:03:54,"Halo kak Asep Indra Cipta terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-05-27 14:11:48,1.6.5
3943bd13-606a-4af4-850a-d90445e6d32a,Mr Jono,https://play-lh.googleusercontent.com/a/ACg8ocJT5OwS-s0bUZEt3OSe6hBaPeEbNp6CZ-PLalS38DNPnluhPQ=mo,"Nah gitu dong akhirnya loading buka aplikasi nya sat set makin cepet saya suka kalau bisaa nanti kartu emoney yang terdaftar di aplikasi jaklingko bisa di tap langsung pakai hp lewat nfc biar kaya luar negeri, livin by mandiri aja bisa loh tap to pay pake nfc soalnya kalau pakai pay as You go kadang gate masuknya GK bisa baca QR jadi lama nanti malah ngantri itu sih saran aku bisa tap to pay pakee nfc di hp lewat aplikasi jaklingko semangat berinovasi terus",5,24,1.6.5,2024-05-25 07:00:05,,,1.6.5
4836bd8e-8bc4-4274-91c0-f15bea3d986c,Ay Hwa Ide,https://play-lh.googleusercontent.com/a/ACg8ocIYVWu87w4mTQK7xF27JlNEu9nE-GvMhIlCeUQT8yLTiHNDEA=mo,Isi pulsa gak bisa padahal saldonya ada Gimana nih apk agak gaje bet,1,0,1.6.4,2024-05-21 14:52:24,"Halo kak Ay Hwa Ide terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-05-21 15:07:04,1.6.4
b32a842f-0255-4d14-9370-1f25312b0add,Kevin Marsion,https://play-lh.googleusercontent.com/a-/ALV-UjVif5a-fGizoRrHckSiRvq2PrkbBO9d_Yp5v16AI0nzUmYipdij,Aneh Waktu buka qris Jak Lingko muncul peringatan (TEJADI KESALAHAN SISTEM) mending kalian yang mau naik tj pakai kartu elektronik aja atau aplikasi tije dah,1,0,1.6.5,2024-05-20 05:00:31,"Halo kak Kevin Marsion terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-05-20 14:50:34,1.6.5
